-9904, 2110, 129, 129, 1242
-9902, 2110, 130, 130, 1242
-9902, 2110, 131, 131, 1242
-9902, 2110, 131, 131, 1242
-9902, 2110, 131, 131, 1242
-9902, 2110, 131, 131, 1242
-9902, 2110, 130, 130, 1242
-9903, 2111, 130, 130, 1242
-9903, 2111, 130, 130, 1242
-9901, 2110, 131, 131, 1242
-9901, 2110, 131, 131, 1242
-9902, 2111, 130, 130, 1242
-9902, 2111, 130, 130, 1290
-9902, 2111, 130, 130, 1290
-9903, 2110, 130, 130, 1290
-9903, 2110, 130, 130, 1290
-9903, 2110, 130, 130, 1290
-9902, 2110, 130, 130, 1290
-9903, 2110, 130, 130, 1290
-9903, 2110, 130, 130, 1290
-9903, 2110, 130, 130, 1290
-9904, 2110, 129, 129, 1290
-9902, 2110, 130, 130, 1290
-9902, 2110, 130, 130, 1290
-9903, 2110, 129, 129, 1290
-9903, 2110, 130, 130, 1290
-9903, 2110, 130, 130, 1290
-9903, 2110, 130, 130, 1290
-9903, 2110, 130, 130, 1290
-9903, 2110, 130, 130, 1290
-9903, 2110, 130, 130, 1290
-9903, 2110, 130, 130, 1290
-9903, 2111, 130, 130, 1301
-9903, 2111, 130, 130, 1301
-9903, 2110, 130, 130, 1301
-9903, 2110, 130, 130, 1301
-9903, 2110, 130, 130, 1301
-9904, 2111, 129, 129, 1301
-9904, 2110, 129, 129, 1301
-9904, 2110, 129, 129, 1301
-9904, 2111, 129, 129, 1301
-9905, 2109, 129, 129, 1301
-9903, 2109, 129, 129, 1301
-9904, 2110, 129, 129, 1301
-9904, 2111, 129, 129, 1301
-9904, 2110, 129, 129, 1301
-9904, 2110, 129, 129, 1301
-9904, 2110, 129, 129, 1301
-9904, 2110, 129, 129, 1301
-9904, 2110, 129, 129, 1301
-9904, 2110, 128, 128, 1301
-9904, 2110, 129, 129, 1301
-9904, 2110, 129, 129, 1301
-9905, 2110, 128, 128, 1301
-9904, 2110, 129, 129, 1301
-9904, 2109, 129, 129, 1301
-9904, 2109, 129, 129, 1301
-9903, 2110, 129, 129, 1301
-9905, 2111, 128, 128, 1293
-9904, 2111, 128, 128, 1293
-9904, 2111, 128, 128, 1293
-9904, 2109, 129, 129, 1293
-9903, 2110, 129, 129, 1293
-9903, 2110, 129, 129, 1293
-9904, 2110, 129, 129, 1293
-9904, 2110, 128, 128, 1293
-9904, 2111, 128, 128, 1293
-9904, 2111, 128, 128, 1293
-9903, 2111, 128, 128, 1293
-9903, 2111, 128, 128, 1293
-9905, 2110, 128, 128, 1293
-9904, 2109, 128, 128, 1293
-9904, 2109, 128, 128, 1293
-9904, 2109, 128, 128, 1293
-9904, 2110, 129, 129, 1293
-9905, 2109, 128, 128, 1293
-9905, 2109, 128, 128, 1293
-9904, 2110, 128, 128, 1293
-9904, 2110, 128, 128, 1293
-9904, 2110, 128, 128, 1293
-9905, 2109, 128, 128, 1293
-9905, 2110, 128, 128, 1293
-9904, 2111, 128, 128, 1293
-9904, 2110, 128, 128, 1293
-9904, 2109, 128, 128, 1293
-9903, 2110, 129, 129, 1262
-9905, 2110, 128, 128, 1262
-9905, 2110, 128, 128, 1262
-9905, 2110, 128, 128, 1262
-9905, 2110, 128, 128, 1262
-9903, 2110, 129, 129, 1262
-9903, 2110, 129, 129, 1262
-9904, 2110, 129, 129, 1262
-9904, 2110, 128, 128, 1262
-9905, 2110, 128, 128, 1262
-10038, 2099, 11, 11, 1262
-10038, 2099, 11, 11, 1262
-10006, 2093, 27, 27, 1262
-10006, 2093, 27, 27, 1262
-10004, 2093, 27, 27, 1262
-10004, 2093, 27, 27, 1262
-10003, 2092, 28, 28, 1262
-10002, 2093, 29, 29, 1262
-10002, 2093, 29, 29, 1262
-10004, 2094, 30, 30, 1262
-10004, 2094, 30, 30, 1262
-10002, 2093, 30, 30, 1257
-10002, 2094, 29, 29, 1257
-10001, 2094, 30, 30, 1257
-10001, 2094, 30, 30, 1257
-10003, 2093, 31, 31, 1257
-10003, 2093, 31, 31, 1257
-10002, 2093, 31, 31, 1257
-10001, 2094, 30, 30, 1257
-10001, 2094, 30, 30, 1257
-10002, 2095, 31, 31, 1257
-10002, 2095, 31, 31, 1257
-10000, 2094, 32, 32, 1257
-10001, 2094, 31, 31, 1257
-10001, 2094, 31, 31, 1257
-10001, 2094, 32, 32, 1257
-10000, 2093, 32, 32, 1257
-10000, 2093, 32, 32, 1257
-9998, 2094, 33, 33, 1257
-9998, 2095, 33, 33, 1257
-9999, 2094, 33, 33, 1257
-10000, 2094, 33, 33, 1257
-10001, 2096, 33, 33, 1257
-10001, 2096, 33, 33, 1257
-9998, 2095, 34, 34, 1257
-10000, 2094, 32, 32, 1257
-10000, 2094, 32, 32, 1257
-10001, 2095, 32, 32, 1257
-10001, 2095, 32, 32, 1257
-10001, 2095, 32, 32, 1257
-9999, 2094, 33, 33, 1264
-9999, 2094, 33, 33, 1264
-10001, 2095, 33, 33, 1264
-10000, 2096, 33, 33, 1264
-9998, 2095, 34, 34, 1264
-9999, 2095, 34, 34, 1264
-9999, 2095, 34, 34, 1264
-10000, 2094, 34, 34, 1264
-10000, 2094, 34, 34, 1264
-10000, 2094, 34, 34, 1264
-10000, 2094, 34, 34, 1264
-9998, 2095, 34, 34, 1264
-10000, 2095, 35, 35, 1264
-9998, 2094, 34, 34, 1264
-9999, 2096, 34, 34, 1264
-9998, 2096, 34, 34, 1264
