4000, -9400, 123, 123, -848
3999, -9399, 123, 123, -848
4000, -9400, 123, 123, -848
4000, -9399, 124, 124, -848
4000, -9400, 124, 124, -819
4000, -9399, 124, 124, -819
4000, -9400, 123, 123, -819
3999, -9400, 123, 123, -819
3999, -9400, 123, 123, -819
3999, -9400, 123, 123, -819
3999, -9400, 123, 123, -819
4000, -9399, 123, 123, -819
3999, -9399, 124, 124, -819
3998, -9400, 122, 122, -819
3998, -9400, 122, 122, -819
4000, -9400, 122, 122, -819
3999, -9399, 122, 122, -819
3999, -9399, 122, 122, -819
3999, -9399, 122, 122, -819
3999, -9400, 124, 124, -819
4000, -9399, 124, 124, -819
4000, -9399, 124, 124, -819
3999, -9399, 123, 123, -819
4001, -9400, 124, 124, -819
4001, -9400, 124, 124, -819
4001, -9399, 124, 124, -819
4001, -9400, 125, 125, -819
4001, -9400, 125, 125, -819
4001, -9399, 124, 124, -819
3999, -9400, 124, 124, -819
4001, -9400, 124, 124, -819
4001, -9400, 124, 124, -819
4002, -9400, 125, 125, -809
4000, -9400, 124, 124, -809
4001, -9400, 124, 124, -809
4002, -9400, 124, 124, -809
3997, -9402, 122, 122, -809
3997, -9402, 122, 122, -809
3998, -9402, 121, 121, -809
3997, -9401, 121, 121, -809
3997, -9401, 121, 121, -809
3997, -9401, 121, 121, -809
3997, -9401, 121, 121, -809
3997, -9400, 120, 120, -809
3997, -9400, 120, 120, -809
3997, -9400, 121, 121, -809
3998, -9401, 121, 121, -809
3998, -9401, 121, 121, -809
3997, -9400, 120, 120, -809
3997, -9400, 120, 120, -809
3997, -9401, 121, 121, -809
3998, -9401, 121, 121, -809
3998, -9401, 121, 121, -809
3998, -9400, 121, 121, -809
3998, -9400, 121, 121, -809
3997, -9401, 121, 121, -809
3997, -9400, 121, 121, -809
3997, -9400, 121, 121, -809
3997, -9400, 121, 121, -809
3997, -9400, 121, 121, -809
3998, -9400, 121, 121, -797
3998, -9401, 121, 121, -797
3998, -9401, 121, 121, -797
3996, -9401, 121, 121, -797
3998, -9400, 121, 121, -797
3998, -9400, 121, 121, -797
3997, -9401, 121, 121, -797
3997, -9400, 121, 121, -797
3997, -9400, 121, 121, -797
3998, -9401, 121, 121, -797
3998, -9401, 122, 122, -797
3998, -9400, 122, 122, -797
3997, -9401, 121, 121, -797
