4024, 15606, 231, 231, -1586
4024, 15605, 230, 230, -1586
4024, 15606, 230, 230, -1586
4024, 15606, 231, 231, -1586
4024, 15606, 231, 231, -1586
4025, 15606, 231, 231, -1586
4024, 15607, 231, 231, -1586
4023, 15606, 230, 230, -1586
4024, 15606, 230, 230, -1561
4023, 15606, 230, 230, -1561
4023, 15607, 230, 230, -1561
4023, 15607, 230, 230, -1561
4024, 15606, 231, 231, -1561
4025, 15605, 231, 231, -1561
4024, 15606, 230, 230, -1561
4023, 15606, 231, 231, -1561
4024, 15607, 230, 230, -1561
4024, 15607, 230, 230, -1561
4025, 15606, 230, 230, -1561
4024, 15606, 230, 230, -1561
4024, 15606, 230, 230, -1561
4024, 15606, 230, 230, -1561
4024, 15606, 230, 230, -1561
4024, 15606, 230, 230, -1561
4023, 15606, 230, 230, -1561
4024, 15606, 230, 230, -1561
4024, 15607, 230, 230, -1561
4024, 15606, 230, 230, -1561
4023, 15606, 230, 230, -1561
4023, 15606, 230, 230, -1561
4024, 15606, 230, 230, -1561
4024, 15606, 231, 231, -1561
4023, 15606, 230, 230, -1561
4023, 15606, 230, 230, -1541
4023, 15606, 230, 230, -1541
4023, 15606, 230, 230, -1541
4023, 15606, 229, 229, -1541
4023, 15607, 230, 230, -1541
4023, 15607, 230, 230, -1541
4023, 15606, 230, 230, -1541
4024, 15606, 230, 230, -1541
4024, 15607, 230, 230, -1541
4023, 15606, 231, 231, -1541
4023, 15606, 231, 231, -1541
4024, 15607, 230, 230, -1541
4024, 15607, 230, 230, -1541
4024, 15606, 230, 230, -1541
4024, 15607, 231, 231, -1541
4024, 15606, 230, 230, -1541
4023, 15606, 230, 230, -1541
4024, 15607, 230, 230, -1541
4024, 15607, 230, 230, -1541
4024, 15607, 230, 230, -1541
4024, 15606, 230, 230, -1541
4024, 15606, 230, 230, -1541
4024, 15606, 230, 230, -1541
4024, 15606, 230, 230, -1541
4024, 15607, 230, 230, -1539
4024, 15607, 230, 230, -1539
4024, 15606, 230, 230, -1539
4023, 15607, 230, 230, -1539
4025, 15606, 231, 231, -1539
4024, 15606, 231, 231, -1539
4024, 15606, 231, 231, -1539
4023, 15606, 230, 230, -1539
4024, 15607, 231, 231, -1539
4024, 15606, 230, 230, -1539
4024, 15606, 230, 230, -1539
4024, 15606, 230, 230, -1539
4023, 15606, 230, 230, -1539
4024, 15606, 231, 231, -1539
4024, 15606, 231, 231, -1539
4024, 15606, 230, 230, -1539
4023, 15606, 230, 230, -1539
4023, 15606, 230, 230, -1539
4024, 15606, 230, 230, -1539
4022, 15606, 230, 230, -1539
4024, 15607, 231, 231, -1539
4024, 15607, 231, 231, -1539
4025, 15606, 231, 231, -1539
4024, 15606, 230, 230, -1539
4023, 15605, 230, 230, -1545
4024, 15605, 230, 230, -1545
4024, 15606, 230, 230, -1545
4024, 15606, 231, 231, -1545
4024, 15608, 230, 230, -1545
4024, 15606, 230, 230, -1545
4024, 15606, 230, 230, -1545
4024, 15606, 230, 230, -1545
4025, 15607, 231, 231, -1545
4025, 15607, 231, 231, -1545
4024, 15606, 230, 230, -1545
4024, 15606, 230, 230, -1545
4023, 15606, 230, 230, -1545
4024, 15606, 230, 230, -1545
4024, 15607, 230, 230, -1545
4023, 15606, 230, 230, -1545
4023, 15606, 230, 230, -1545
4025, 15606, 230, 230, -1545
4025, 15605, 231, 231, -1545
4023, 15607, 231, 231, -1545
4023, 15607, 231, 231, -1545
4024, 15606, 230, 230, -1545
4024, 15607, 231, 231, -1545
4024, 15605, 231, 231, -1545
4024, 15605, 231, 231, -1545
4024, 15606, 230, 230, -1545
4025, 15607, 231, 231, -1545
4023, 15606, 231, 231, -1541
4024, 15607, 231, 231, -1541
4024, 15606, 231, 231, -1541
4024, 15606, 231, 231, -1541
4024, 15606, 231, 231, -1541
4024, 15606, 231, 231, -1541
4024, 15606, 231, 231, -1541
4024, 15606, 231, 231, -1541
4025, 15606, 230, 230, -1541
4025, 15606, 230, 230, -1541
4024, 15607, 230, 230, -1541
4024, 15606, 231, 231, -1541
4024, 15608, 231, 231, -1541
4025, 15606, 231, 231, -1541
4024, 15607, 231, 231, -1541
